id,name,description
223255,兴证资管鑫众21号集合资产管理计划,这是一个基金产品
223256,华安财保资管稳定增利2号集合资产管理产品,这是一个基金产品
223257,雪峰2号集合资金信托计划,这是一个基金产品
223258,汇天一号证券投资信托计划,这是一个基金产品
223259,中信·宏商金融投资项目1601期单一资金信托,这是一个基金产品
223260,俊岭沣华集合资产管理计划,这是一个基金产品
223261,锦鑫多策略量化套利1号证券投资基金,这是一个基金产品
223262,前海旗隆量化分级基金,这是一个基金产品
223263,太平人寿1号单一资产管理计划,这是一个基金产品
223264,弥加6号私募证券投资基金,这是一个基金产品
223265,润和软件1号员工持股集合资金信托计划,这是一个基金产品
223266,轻盐智选15号私募证券投资基金,这是一个基金产品
223267,BNPPARIBAS,这是一个基金产品
223268,成长优选资产管理产品,这是一个基金产品
223269,久期宏观对冲1号私募证券投资基金,这是一个基金产品
223270,坦博顿发展中市场信托基金,这是一个基金产品
223271,渤海富盈40号单一资金信托,这是一个基金产品
223272,陕国投·盛唐27号定向投资集合资金信托计划,这是一个基金产品
223273,国联证券股份有限公司客户信用交易担保证券账户,这是一个基金产品
223274,昊泽晨曦5号私募证券投资基金,这是一个基金产品
223275,诺德基金浦江1353号单一资产管理计划,这是一个基金产品
223276,邯郸建投能源投资基金(有限合伙),这是一个基金产品
223277,平安财富*创赢一期104号集合资金信托计划,这是一个基金产品
223278,上海全筑建筑装饰集团股份有限公司,这是一个基金产品
223279,鼎元精选永辉9号私募证券投资基金,这是一个基金产品
223280,上海牧鑫私募基金管理有限公司—牧鑫青铜2号私募证券投资基金,这是一个基金产品
223281,云霞15期集合资金信托计划,这是一个基金产品
223282,华融分级固利8号限额特定资产管理计划,这是一个基金产品
223283,美年健康员工持股计划集合资金信托计划,这是一个基金产品
223284,北京同风11号私募证券投资基金,这是一个基金产品
223285,东风1号集合资产管理计划,这是一个基金产品
223286,睿赢109号单一资金信托,这是一个基金产品
223287,诚毅科创11号私募证券投资基金,这是一个基金产品
223288,诺安优势行业灵活配置混合型证券投资基金,这是一个基金产品
223289,中国工商银行_融通深圳100指数证券投资基金,这是一个基金产品
223290,晅瀚亘盈私募证券投资基金,这是一个基金产品
223291,渤海分级汇金8号集合资产管理计划,这是一个基金产品
223292,金百合八号证券投资基金,这是一个基金产品
223293,金鹰温氏筠业灵活配置3资产管理计划,这是一个基金产品
223294,宏赢二十三号证券投资集合资金信托,这是一个基金产品
223295,中信建投建信6号集合资产管理计划,这是一个基金产品
223296,牧鑫聚融信1号私募证券投资基金,这是一个基金产品
223297,智臻35号集合资金信托计划,这是一个基金产品
223298,建苏708,这是一个基金产品
223299,长安投资623号证券投资集合资金信托计划,这是一个基金产品
223300,平安汇通清水源31号特定客户资产管理计划,这是一个基金产品
223301,招行新股12,这是一个基金产品
223302,孚惠映画(天津)企业管理中心(有限合伙),这是一个基金产品
223303,国都财富管理1号安心成长集合资金信托,这是一个基金产品
223304,华润信托·兴晟2号集合资金信托计划,这是一个基金产品
223305,金安产业鑫选私募证券投资基金,这是一个基金产品
223306,吉信·九兴能源信托贷款单一资金信托计划,这是一个基金产品
223307,金龙59号资产管理计划,这是一个基金产品
223308,银万全盈31号私募证券投资基金,这是一个基金产品
223309,中原强兵证券投资集合资金信托计划,这是一个基金产品
223310,诗与远方海虹员工持股一期资产管理计划,这是一个基金产品
223311,中欧新蓝筹灵活配置混合型证券投资基金,这是一个基金产品
223312,社保基金17031组合,这是一个基金产品
223313,跨越成长3号私募投资基金,这是一个基金产品
223314,"日新月异""开放式理财产品单一资金信托",这是一个基金产品
223315,东方54号私募投资基金,这是一个基金产品
223316,圣良1期基金,这是一个基金产品
223317,洪昌价值成长二号私募证券投资基金,这是一个基金产品
223318,广西北生药业股份有限公司破产企业财产处置专户,这是一个基金产品
223319,宁波丰图汇锦投资中心(有限合伙),这是一个基金产品
223320,国联信立泰1号定向资产管理计划,这是一个基金产品
223321,藏格控股股份有限公司回购专用证券账户,这是一个基金产品
223322,建信沃信一年持有期混合型证券投资基金,这是一个基金产品
223323, ACTIVEST LUX GREATER CHINA,这是一个基金产品
223324,长安群英9号分级资产管理计划,这是一个基金产品
223325,璞真若愚2号私募证券投资基金,这是一个基金产品
223326,佳成灵活配置分级1号资产管理计划,这是一个基金产品
223327,景林点金2号集合资金信托计划,这是一个基金产品
223328,磐茂(上海)投资中心(有限合伙),这是一个基金产品
223329,陕国投·明华证券投资集合资金信托计划,这是一个基金产品
223330,定增稳利锦绣6号资产管理计划,这是一个基金产品
223331,广发证券股份有限公司客户信用交易担保账户,这是一个基金产品
223332,宁夏宁金基金管理有限公司——宁金丰和月满私募证券投资基金,这是一个基金产品
223333,汐泰东升3号私募证券投资基金,这是一个基金产品
223334,23华强E1担保及信托财产专户,这是一个基金产品
223335,中国A股基金母基金,这是一个基金产品
223336,爱建民生天雷2号证券投资集合资金信托计划,这是一个基金产品
223337,浙江金固股份有限公司回购专用证券账户,这是一个基金产品
223338,清水源30号基金,这是一个基金产品
223339,泰铼信铼12号私募证券投资基金,这是一个基金产品
223340,兴业研究精选混合型证券投资基金,这是一个基金产品
223341,浙商期货秋月8号资产管理计划,这是一个基金产品
223342,银河28号集合资金信托计划,这是一个基金产品
223343,安洪精选证券投资基金,这是一个基金产品
223344,国民信托·金润35号单一资金信托,这是一个基金产品
223345,诺德周期策略混合型证券投资基金,这是一个基金产品
223346,青骊长兴2号私募证券投资基金,这是一个基金产品
223347,旷特互智1号私募证券投资基金,这是一个基金产品
223348,拾贝回报5号私募证券投资基金,这是一个基金产品
223349,中国工商银行股份有限公司一财通资管价值成长混合型证券投资基金,这是一个基金产品
223350,中信信托·稳健分层型证券投资集合资金信托计划1318C期,这是一个基金产品
223351,京福创富1期,这是一个基金产品
223352,幻方星月石11号私募基金,这是一个基金产品
223353,茂典复利人生3号私募证券投资基金,这是一个基金产品
223354,瀚融昆仑私募证券投资基金,这是一个基金产品
223355,嘉信2号资产管理计划,这是一个基金产品
223356,五矿国际信托有限公司一五矿信托一信诚1号证券投资集合资金信托计划,这是一个基金产品
223357,江信基金聚财54号资产管理计划,这是一个基金产品
223358,广发中证环保产业交易型开放式指数证券投资基金,这是一个基金产品
223359,长江资管超越理财东湖11号集合资产管理计划,这是一个基金产品
223360,鹏华资产圆融3号专项资产管理计划,这是一个基金产品
223361,国联安基金中国太平洋人寿股票相对收益型(保额分红)单一资产管理计划,这是一个基金产品
223362,国民信托·民熙33号证券投资集合资金信托计划,这是一个基金产品
